ENTRIES IN BLUE HAVE BEEN ADDED BY THE GUARDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reportkey,Guardian incident url,lat,long,bundle,Guardian headline,dateoccurred,type,category,Guardian edited category,trackingnumber,title,summary,region,attackon,complexattack,reportingunit,unitname,typeofunit,friendlywia,friendlykia,hostnationwia,hostnationkia,civilianwia,civiliankia,enemywia,enemykia,enemydetained,mgrs,latitude,longitude,originatorgroup,updatedbygroup,ccir,sigact,affiliation,dcolor
EC1943F3-1587-46E7-814F-A7297F13EA25,http://www.guardian.co.uk/world/afghanistan/warlogs/EC1943F3-1587-46E7-814F-A7297F13EA25,34.86460114,70.95453644,285,Chinook fired on,28.06.2005 11:45,Enemy Action,Direct Fire,Other,2007-033-004130-0235,DIRECT FIRE,"AT 1145Z GRIP 21 WITNESSED THE EXPLOSION OF THE MH 47 IT WAS FLYING WITH CONSISTING OF A LARGE EXPLOSION AND LOTS OF BLACK SMOKE, GRIP 21 IMMEDIATELY TRIED TO CONTACT THE MH 47 BUT WAS UNSUCCESSFUL.  TURBINE 34 CAME ON FREQ AND GRIP 21 PASSED INFO ON EXPLOSION, TURBINE 34 REPORTED EXPLOSION TO BE TURBINE 89 AND CONFIRMED TURBINE 89 RECEIVED RPG FIRE.",RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,Coalition,0,0,0,0,0,0,0,0,0,42SXD78665977,34.86460114,70.95453644,UNKNOWN,UNKNOWN,,,ENEMY,RED
F667CA25-E312-4039-874B-B09AB7A06323,http://www.guardian.co.uk/world/afghanistan/warlogs/F667CA25-E312-4039-874B-B09AB7A06323,34.86380005,70.95910645,294,Special Forces Chinook crashes,28.06.2005 11:53,Enemy Action,Direct Fire,Other,2007-033-004129-0797,281153Z Jun 05 DIRECT FIRE CF Asadabad 16 CF KIA,"CJSOTF reports downed aircraft 16K W of Abad (42S XD 79080 59690).  CJSOTF reports Turbine 33 (1X MH-47) received ground fire and was shot down.  16X PAX are reported to have been on board of aircraft.  Grip 21 (2x A-10s) flying with Turbine 33 are on-station.  At 1158Z an NFA was established around the aircraft (500 meters radius). At 1215Z 1X AH-64 on station observes 1X survivor at crash site.  CJSOTF request airlift for 20 PAX to JBAD and CJTF76 approves the use of 4X UH-60s (from JBAD).  At 1233Z Intel is reporting ACM elements near downed aircraft.  At 1623Z: AC-130 reports 1X PAX with strobe IVO of crash site.  292316ZJUN05:
Friendly forces arrive at crash site and begin recovery operations.  30 June05: Remains for all 16 personnel on board have been recovered.",RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,None Selected,0,16,0,0,0,0,0,0,0,42SXD7908059690,34.86380005,70.95910645,UNKNOWN,UNKNOWN,"DBC - Any aircraft mishap, coalition or civilian. 
",DBC GLOBAL,ENEMY,RED
90AC8DE1-92C5-4478-880C-FF42D97B20F1,http://www.guardian.co.uk/world/afghanistan/warlogs/90AC8DE1-92C5-4478-880C-FF42D97B20F1,34.86460114,70.95453644,210,RPG fire on Apache helicopter,28.06.2005 12:30,Enemy Action,Direct Fire,Other,2007-033-004130-0328,DIRECT FIRE,"SHOCK 63/66 (AH-64) ARRIVED ON STATION IVO OF DOWNED CH 47 AND BEGAN TO MAKE PASSES OVER CRASH SITE FOR ANY SURVIVORS.  AT 1220Z SHOCK REPORTED ONE MAN ON RIDGE LINE WEARING A RED SHIRT HOLDING HIS HANDS IN THE AIR IVO SAME AREA RPG WAS FIRED FROM.  SHOCK RELAYED INFO TO GRIP 21 AND PASSED THAT IT SEEMED LIKE A TRAP TO GET HELOS CLOSE AND ENGAGE.  AT 1230Z SHOCK 63 REPORTED RECEIVING RPG FIRE FROM LOW-WALLED COMPOUND INSIDE THICK PINE FOREST TREE LINE, 42S XD 7866 5977.",RC EAST,ENEMY,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,0,0,0,42SXD78665977,34.86460114,70.95453644,UNKNOWN,UNKNOWN,,,ENEMY,RED
C0C794F5-8C64-4242-AED3-48A6947881CE,http://www.guardian.co.uk/world/afghanistan/warlogs/C0C794F5-8C64-4242-AED3-48A6947881CE,31.53228951,66.17754364,244,Missile fired at Black Hawk helicopter,29.06.2005 11:05,Enemy Action,Other (Hostile Action),Other,2007-033-010531-0014,ENG - OTHER  KAF," TF Griffin reports an unknown type missile fired on 1X UH-60 38K E of Kandahar.  On return from MEDEVAC mission 06-29C, the left side crew chief indicated missile launch, the flare system dispensed 6X flares.  The missile changed course towards heat source once flares were launched.  The crew chief saw only the smoke trail due to evasive maneuvering but determined that the missile was a type of MANPAD.  The UH-60 safely RTB.",RC SOUTH,ENEMY,FALSE,TF GRIFFIN,TF GRIFFIN,Coalition,0,0,0,0,0,0,0,0,0,42RTV32019205,31.53228951,66.17754364,UNKNOWN,UNKNOWN,"DBC - Direct or indirect fire engagement directed at Coalition Forces, or executed by coalition forces.  Ordnance release by coalition aircraft.  
",DBC GLOBAL,ENEMY,RED
479D4D95-E931-40A8-9808-6E769EFE673D,http://www.guardian.co.uk/world/afghanistan/warlogs/479D4D95-E931-40A8-9808-6E769EFE673D,32.84709167,69.09488678,85,Missile fired at aircraft,05.07.2005 04:14,Air Mission,Reconnaissance,Other,2005-186-041422-0000,DBC Pilot Debrief AMR: 07-0507-05-GCH1,"AIRCREW WERE NOT FLYING THE ABOVE ROUTE, BUT IT WAS THE CLOSEST ONE TO THEIRS.

STRIKE EAGLE 05 TIMELINE

ALL TIMES INDICATED ARE ZULU WITH TODAYS DATE (05JUL05)

0158: STRIKE EAGLE 05 AND 04 DEPARTED KAF EN ROUTE TO ORGUN-E
0358: BOTH AIRCRAFT ARRIVED AT ORGUN-E
0409: BOTH AIRCRAFT DEPARTED ORGUN-E FOR WAZAH KHWAH
0414: STRIKE EAGLE 05S CMWS EJECTED 2 COCKTAILS AND SPC VEROST ALERTED CREW TO TWO MISSILE LAUNCHES
0415: INITIAL SEARCH OF SUSPECTED LAUNCH SITE BEGAN
0450: INITIAL SEARCH ENDED, BOTH AIRCRAFT RETURNED TO ORGUN-E IOT LOAD C2 AND AERIAL RECON PACKAGES
0530: BOTH AIRCRAFT DEPARTED ORGUN-E WITH C2/AERIAL RECON PACKAGES (STRIKE EAGLE 04 AERIAL RECON PACKAGE, STRIKE EAGLE 05 C2 PACKAGE)
0534: STORM 26 MADE AWARE OF SITUATION THROUGH MIRC
0720: END OF MISSION CALLED FOR C2/AERIAL RECON
0742: BOTH AIRCRAFT DEPARTED ORGUN-E WITH ORIGINAL PACKAGE
0940: BOTH AIRCRAFT ARRIVED AT KAF, CALL END OF MISSION
1010: PART I OF AIRCREW DEBRIEF CONDUCTED
1330: PART II OF AIRCREW DEBRIEF CONDUCTED

CREWMEMBERS:

STRIKE EAGLE 04STRIKE EAGLE 05:
PC: CW3 FOOSE, THOMASPC: CPT HALTER, SCOTT
PI: 1LT PIKNER, STEPHANPI: 1LT DANSBERGER, SEAN
CE: SPC ROBINSON, CHRISCE: SPC VEROST, CHRISTOPHER
CE: SPC MISEJKA, SHANNONCE: SPC MILLER, JAMES

STRIKE EAGLE 04 AND 05 DEPARTED KAF EN ROUTE TO ORGUN-E AS A FLIGHT OF 2 X UH-60LS. AIRCRAFT WERE HDG 75? (ESTIMATED AND FLUID), 300 AGL, 100-110 KIAS, FREE CRUISE. FLIGHT TO ORGUN-E WAS WITHOUT INCIDENT. AFTER LOADING PAX (FURY 06) AND EQUIPMENT, THE AIRCRAFT DEPARTED ORGUN-E EN ROUTE TO WAZAH KHWAH., HDG 203? (ESTIMATED), 300 AGL, 110 KIAS, 60? STAGGERED RIGHT FORMATION (STRIKE EAGLE 04 LEAD, 05 TRAIL), 15 DISC SEPARATION (ESTIMATED). APPROXIMATELY 5 MINUTES AFTER DEPARTURE FROM ORGUN-E, THE RIGHT SIDE DOOR GUNNER OF STRIKE EAGLE 05 REPORTED 2 X MISSILE LAUNCH FROM THE 5:30-6:00 OCLOCK POSITION AND RIGHT SIDE FLARE COCKTAIL DISPERSAL. AT THE SAME STRIKE EAGLE 05 PI REPORTED APR-39 INDICATED MISSILE, MISSILE 5:30 AND DISPLAYED THE APPROPRIATE QUADRANT INFORMATION. ANALYST COMMENTS: THE CREW CHIEF AND PASSENGER REPORTED THAT THE SMOKE TRAILS WERE ABOUT 30FT APART COMING UP TO JUST ABOVE THE AIRCRAFT AND TURNED TOWARDS IT. THE SUSPECTED POO WAS APPROXIMATELY 50-80 FT TO THE REAR OF THE AIRCRAFT. HOWEVER, BOTH LOST SIGHT OF THEM SHORTLY THEREAFTER AND RIGHT LEFT SIDE CREW CHIEF COULD NOT REACQUIRE. END COMMENTS. THE PC THEN ESTABLISHED A DECENT AND LEVELED AT AROUND 100 AGL AND PERFORMED EVASIVE MANEUVERS. AT THIS TIME, STRIKE EAGLE 05 NOTIFIED STRIKE EAGLE 04 OF SITUATION AND FURY 06 INTENTIONS OF LAUNCHING GROUND QRF AND C2 FROM ORGUN-E. BOTH AIRCRAFT TURNED RIGHT AND CIRCLED AROUND VILLAGE IMMEDIATELY TO THEIR REAR (PROBABLY SADOZI KALAY 42S WB 0868934803) FOR ABOUT 30 MINUTES BEFORE RETURNING TO ORGUN-E TO PICK UP AERIAL RECON AND C2 PACKAGE. AFTER ORIGINAL PAX AND EQUIPMENT WERE DOWNLOADED AND AERIAL RECON/C2 UPLOADED, AIRCRAFT DEPARTED FOR SUSPECTED POO AND INSERTED GROUND CORDON FORCES. BOTH AIRCRAFT ORBITED AND ASSISTED GROUND FORCES FOR APPROXIMATELY 90 MINUTES WITHOUT INCIDENT. THE AIRCRAFT THEN RETURNED TO ORGUN-E, LOADED ORIGINAL PAX AND EQUIPMENT AND CONTINUED WITH ORIGINAL MISSION. AIRCRAFT COMPLETED MISSION AND RETURNED TO KAF WITHOUT FURTHER INCIDENT. NFI. ANALYST COMMENTS: AIRCRAFT WERE ENGAGED WITH U/I TYPE OF MANPADS (PROBABLE STINGER DUE TO FLIGHT CHARACTERISTICS, THE SMOKE TRAIL GOING STRAIGHT UP, THEN TURING TOWARDS AIRCRAFT AND LACK OF CORK SCREW). THE VALLEY IN WHICH THEY WERE FLYING IS EXTREMELY CHANNELING (3NM WIDE IN THE NARROWEST POINT, 5NM IN ITS WIDEST). THE POSSIBILITY THAT THE ACMS COULD HAVE POSSIBLY USED THE SAMBUSH TTP SEEN IN IRAQ CAN NOT BE DISCOUNTED. AS WITH THE PREVIOUS TWO TASK FORCE STORM MANPAD ENGAGEMENTS, THE AIRCRAFT TARGETED WERE LIGHTLY ARMED TROOP CARRIERS, SEEMINGLY CONFIRMING ASSESSMENTS THAT ACMS WILL ENGAGE AIRCRAFT THEY THINK WILL INFLICT MASS CASUALTIES IOT HELP THEIR IO CAMPAIGN.  THE APR-39 IS A DIRECTION FINDING THREAT WARNING INDICATOR. DISC SEPARATION IS DESCRIBED AS THE AMOUNT OF SPACING BETWEEN AIRCRAFT BASED ON MAIN ROTOR DISC (ABOUT 55 FEET). ASE, AIRCRAFT SURVIVABILITY EQUIPMENT; APR-39, CMWS (COMMON MISSILE WARNING SYSTEM) AND ALQ-144 WERE ALL FULLY FUNCTIONAL. THE INFORMATION ABOUT STINGER FLIGHT CHARACTERISTICS WAS PROVIDED BY STORM 2, WHO WAS A STINGER CREW MEMBER WHILE ENLISTED. CONSULTATION WITH CMWS TECHNICIAN TOMORROW MAY CHANGE ASSESSMENT.",RC EAST,UNKNOWN,FALSE,CJTF-82,CJTF-82,None Selected,0,0,0,0,0,0,0,0,0,42SWB08883434,32.84709167,69.09488678,UNKNOWN,UNKNOWN,,,UNKNOWN,GREEN
6F60A85C-6D87-497E-A791-434948EFA0CC,http://www.guardian.co.uk/world/afghanistan/warlogs/6F60A85C-6D87-497E-A791-434948EFA0CC,33.32281113,69.74111938,136,Water-source dispute involves 250 armed tribesmen,06.08.2005 06:29,Friendly Fire,GREEN-GREEN,Demonstration/unrest,2007-033-011215-0284,FRIENDLY FIRE  FOB Salerno,TF Devil reported a possible green on green dispute 20 km W of FOB Chapman at 0619Z.  2/504 encountered approx. 150X-250X LNs armed with AK47s and RPGs gathering.  TF Devil requested a QRF to assist in dissipating the dispute at 0634Z.  CJTF76 approves QRF at 0645Z.  QRF W/U from SAL at 0715Z. QRF conducted a fly over and the crowd dispersed. QRF RTB. The tribes were disputing a water source and 5x elders are working with the local governor to resolve the dispute.,RC EAST,FRIEND,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,0,0,0,0,0,0,0,42SWB68988732,33.32281113,69.74111938,UNKNOWN,UNKNOWN,"DBC - Green on Green engagements. 
",DBC GLOBAL,FRIEND,BLUE
0E6EEA4D-20A6-4E2A-8084-ECF583ACF6DF,http://www.guardian.co.uk/world/afghanistan/warlogs/0E6EEA4D-20A6-4E2A-8084-ECF583ACF6DF,33.03029633,69.50563812,25,Afghan troops threaten to attack Pakistani soldiers in dispute over flag,04.09.2005 14:28,Other,Planned Event,Other,2007-033-010956-0443,OTHER  Lwara,"The Pakistan LNO reports that ANA troops are massing and threatening the PAKMIL 12km NE of FB Lwara (IVO BCP 10) at 1424Z. At 1230Z An ANA Officer approached the Admi Kot Fort and told the Pakistan commander that if the PAKMIL doesnt leave the post the ANA will attack. The ANA Officer claims to be following orders. 120x ANA and 20x armed civilians have formed a crowd IVO the Pakistan BCP. As of 1444Z all ANA forces are inside the wire. The conflict is believed to be over the posting of a Pakistan flag inside Afghanistan. At 050601ZSEP05 203rd ETT reports that ANA have observed a company sized PAKMIL element crossing into an area believed to be in Afghanistan. 2x platoon sized ANA elements have massed in the area; no US units are in the area. The MOD overrode worked to defuse the situation.SF, ETT and ANA leadership defused the situation and at 050617ZSEP05 all ANA are inside the wire at BCP Cervantes.",RC EAST,NEUTRAL,FALSE,OTHER,OTHER,None Selected,0,0,0,0,0,0,0,0,0,42RWB4721954759,33.03029633,69.50563812,UNKNOWN,UNKNOWN,"DBC - Status of Pakistan military operations and synchronization with coalition forces on the border
",DBC GLOBAL,NEUTRAL,GREEN
77BE60E5-2219-0B3F-9F4E8AB7A08D885D,http://www.guardian.co.uk/world/afghanistan/warlogs/77BE60E5-2219-0B3F-9F4E8AB7A08D885D,0,0,162,Taliban leader Mullah Omar orders anti-aircraft missiles Ð US claim,16.09.2005 00:00,Threat Report,SAFIRE Threat,Other,20050916000031NAA6600800000,(THREAT REPORT) SAFIRE THREAT RPT  Unknown ,"Update to Threat from TB in South
Organization(s) Involved: TALIBAN
NATO CLASSIFICATION: NATO CONFIDENTIAL REL ISAF RELIABILITY/CREDIBILITY: C-3. DATE OF REPORT: 20050910. LOCATION: Chakmani, Paktya Province; Deh-Rawud, Uruzgan Province, AF OVERVIEW: Terrorism  Air Threat. Follow up to ADET-CIINTREP-2005-VII-415. Taliban moves two Man-Portable Air Defense System (MANPAD) rockets from Kandahar Province to the Paktya and Uruzgan Provinces. TEXT: 1. During the month of August, Mullah OMAR ordered that two of the six Stinger-type MANPADs be moved to the Paktya and Uruzgan Provinces respectively. Shortly after the order was issued, Taliban elements moved the MANPADs to the Paktya and Uruzgan Provinces. 2. One MANPAD was moved to the village of Chakmani (Geocoord: 334800 N 694900 E) which is near the city of Gardez in the Paktya Province. The MANPAD was placed in a valley just outside Chakmani. At the west end of the valley is a Government of Afghanistan Forces base, Not Further Specified (NFS), and at the east of the valley is a National Assembly and Provincial Council Elections facility, NFS. These two facilities are approximately five to ten kilometers from one another on opposites ends of the valley. Taliban has observed a number of Coalition Forces (CF) aircraft in this area, and may be planning to attempt to use the MANPADs against CF Aircraft. 3. The second MANPAD was moved to the Deh-Rawud (Geocoords unavailable) area in the Uruzgan Province. Again, Taliban may be planning to attempt to use the MANPADs against CF Aircraft. 4. Mullah MUJAHED, Commander of Taliban forces in the Uruzgan Province and close confidant of Mullah OMAR, was in charge of transporting the MANPADs to these areas. 5. The remaining four MANPADs remain stored in the village of Panjwai, near the city of Kandahar, AF. COMMENTS: 1. Reference ADET-CIINTREP-2005-VII-415. BACKGROUND: On approximately 13 JUL 05, three individuals entered Afghanistan from Iran carrying six MANPADS. The individuals entered Afghanistan at Rabata-Jali (Coordinates unavailable; Rabata-Jali lies on the Afghan-Iran border at the extreme southwest tip of Afghanistan). The individuals traveled to Panjwai, near the city of Kandahar, AF. The three Iranian individuals delivered the MANPADS to a small group of Taliban individuals in the area. The MANPADS are currently stored near Panjwai. The MANPADS delivered to the Taliban elements were made in Iran and very closely resemble US-made Stinger MANPADS, so much so that the MANPADS appear to be exact Stinger replicas. When news of the delivery of these MANPADS reached senior Taliban leadership in Quetta, PK, senior Taliban leadership ordered Taliban elements within the Afghan National Army (ANA) to find individuals with experience in firing MANPADS, and to attempt to recruit these individuals to fire the MANPADS on behalf of the Taliban. Senior Taliban leadership gave specific instructions to attempt to recruit individuals with MANPAD expertise from the ranks of the ANA Anti-Aircraft Division within Kabul. NATO CONFIDENTIAL REL ISAF",UNKNOWN,ENEMY,FALSE,,,,0,0,0,0,0,0,0,0,0,,,,ISAF HQ,ISAF HQ,,,ENEMY,RED
3F666D72-A2DA-4BC4-A8A3-B644D93E066A,http://www.guardian.co.uk/world/afghanistan/warlogs/3F666D72-A2DA-4BC4-A8A3-B644D93E066A,34.80633926,67.82144928,75,Police patrol clashes with Afghan army checkpoint,17.09.2005 17:46,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-011215-0441,FRIENDLY FIRE  Bamian,TF Devil reports green on green attack IVO Bamian PRT.  An ANP patrol including provincial deputy chief of police approached an ANA VCP and direct contact resulted.  No injuries or damage reported.,RC EAST,FRIEND,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,0,0,0,0,0,0,0,42SUD922522,34.80633926,67.82144928,UNKNOWN,UNKNOWN,"DBC - Green on Green engagements. 
",DBC GLOBAL,FRIEND,BLUE
779B82DE-2219-0B3F-9F9EA9D601D539A9,http://www.guardian.co.uk/world/afghanistan/warlogs/779B82DE-2219-0B3F-9F9EA9D601D539A9,34.34500122,62.19971848,160,Taliban commanders claimed to be gathering in Iran to plan future attacks,18.09.2005 00:00,Threat Report,Other,Other,20050918000041SMU2639500700,(THREAT REPORT) OTHER RPT  Hirat ,"TB MEMBERS MEET IN IRAN
Organization(s) Involved: TALIBAN
18 SEP 2005, UNKNOWN SOURCE
ISMAEL KHAN associate FAIZ AHMAD met with HERAT TB members in MASHAD, IRAN to discuss plans on conducting Attacks against the AF Government.Allegedly ISMAEL KHAN associate FAIZ AHMAD is currently living in and representing ISMAEL KHAN in MASHAD, IRAN. Ahmad has met HERAT TB members BISMALLAH DIVONAH (LNU),MAROUF AL-LANG (LNU), and WAKIL AL-LANG (LNU) to discuss Preparations to strike against the afghan government should the Opportunity present itself (NFI).",RC WEST,ENEMY,FALSE,,,,0,0,0,0,0,0,0,0,0,41SMU2639500700,34.34500122,62.19971848,ISAF HQ,ISAF HQ,,,ENEMY,RED
A1405C26-F867-4CEF-A47E-955C0DEB4B66,http://www.guardian.co.uk/world/afghanistan/warlogs/A1405C26-F867-4CEF-A47E-955C0DEB4B66,33.38805008,69.37438202,221,Rocks thrown at police for allowing multiple votes,18.09.2005 05:42,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-011215-0581,FRIENDLY FIRE  Gardez,TF Devil reports attack on polling sites 28km SE of Gardez.  US Forces investigated the Wazi Zardan polling site and found that the violence was due to a green on green rock fight.  The polling site has been reopened.  The Gerda Serai ANP were allowing the locals to vote 5x times.  The problem was corrected and the polling station was reopened.,RC EAST,FRIEND,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,0,0,0,0,0,0,0,42SWB34829437,33.38805008,69.37438202,UNKNOWN,UNKNOWN,,,FRIEND,BLUE
642A24DB-CBFA-4697-9194-75291EB39955,http://www.guardian.co.uk/world/afghanistan/warlogs/642A24DB-CBFA-4697-9194-75291EB39955,32.65179062,66.79988098,125,"Army troops fight each other ""due to miscommunication""",18.09.2005 06:37,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-011215-0706,FRIENDLY FIRE  FOB Baylogh,(Delayed Report) TF Bayonet reports green on green IVO Baylough.  TF Bayonet reports ANA was fighting ANA due to miscommunication.  No injuries reported.,RC SOUTH,FRIEND,FALSE,TF BAYONET,TF BAYONET,None Selected,0,0,0,0,0,0,0,0,0,42STB9364914824,32.65179062,66.79988098,UNKNOWN,UNKNOWN,,,FRIEND,BLUE
555B3FE0-1D32-49CC-A051-262C8D9F008B,http://www.guardian.co.uk/world/afghanistan/warlogs/555B3FE0-1D32-49CC-A051-262C8D9F008B,32.65896988,69.20794678,108,Afghans fire rocket grenades at each other,21.09.2005 13:51,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-004153-0740,DIRECT FIRE  Shkin,CJSOTF reports a green on green conflict 6km W of FOB Bermel at 1351Z. 4x RPGs were fired.  No casualties or damage to equipment were reported.  ANP is investigating.  No significant findings reported by the ANP.,RC EAST,FRIEND,FALSE,CJSOTF-A,CJSOTF-A,None Selected,0,0,0,0,0,0,0,0,0,42SWB1950013500,32.65896988,69.20794678,UNKNOWN,UNKNOWN,"DBC - Green on Green engagements. 
",DBC GLOBAL,FRIEND,BLUE
743255D0-379A-42E3-B3EB-5AD05689F4F7,http://www.guardian.co.uk/world/afghanistan/warlogs/743255D0-379A-42E3-B3EB-5AD05689F4F7,31.62190056,65.70301819,141,Afghan blows up neighbours,10.10.2005 05:36,Friendly Fire,GREEN-GREEN,Demonstration/unrest,2007-033-011215-0816,FRIENDLY FIRE CIV Kandahar 4 CIV KIA 6 CIV WIA,"TF Bayonet reported a green on green attack IVO Kandahar. At 0535Z.  Kandahar PRT reported a LN who had a personal disagreement with unknown amount of parties in a local household, placed an unknown explosive device in the house. The device detonated and as a result four LN were killed and 6 LN were injured. PRT QRF were placed on standby in case ANP needed assistance. It is unknown if the LN who placed the device died in the blast as well. ANP did not request and assistance and all wounded LN were taken to a local hospital. Explosion was located in Kandahar Technology Square district. There were no CF damages or injuries. NFTR.",RC SOUTH,FRIEND,FALSE,TF BAYONET,TF BAYONET,None Selected,0,0,0,0,6,4,0,0,0,41RQR564017,31.62190056,65.70301819,UNKNOWN,UNKNOWN,"DBC - Green on Green engagements. 
",DBC GLOBAL,FRIEND,BLUE
056D563B-0E67-41D8-9D3D-DAF45D9939EB,http://www.guardian.co.uk/world/afghanistan/warlogs/056D563B-0E67-41D8-9D3D-DAF45D9939EB,34.66267014,70.2081604,8,Army shoot-out with police wounds three,27.10.2005 13:58,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-011215-0941,FRIENDLY FIRE ANP Mihtarlam 3ANP WIA,"TF Devil reported a Green on Green engagement at Methar Lam. At 1354Z, 2/3 Marines reported that there was reports of small arms fire coming from the Methar Lam Governors compound. QRF was placed on standby if requested. 1447Z Update: 2/3 Marines reported QRF stood down and the incident at Methar Lam was between ANA and ANP. It was reported that sometime during the day ANP assaulted an ANA soldier and approximately 70x ANA went to the compound as a show of force. As a result of the meeting a firefight occurred. As a result three ANP were WIA and ground EVACD to JBAD, injuries were not reported.  After the report of the firefight a senior ANA officer on the scene reported control was restored. A meeting has been arranged for the Deputy Governor, Kandak, and the ANP Chief. No CF was present during the incident. No further injuries or damages were reported. NFTR.",RC EAST,FRIEND,FALSE,TF DEVIL,TF DEVIL,None Selected,0,0,3,0,0,0,0,0,0,42SXD1070036300,34.66267014,70.2081604,UNKNOWN,UNKNOWN,"DBC - Green on Green engagements. 
",DBC GLOBAL,FRIEND,BLUE
F55F2EDE-0285-491B-AF21-4D6704D51489,http://www.guardian.co.uk/world/afghanistan/warlogs/F55F2EDE-0285-491B-AF21-4D6704D51489,31.52751923,65.60133362,293,"Army kill policemen at checkpoint for ""wrong password""",27.11.2005 20:27,Friendly Fire,GREEN-GREEN,Afghan friendly fire,2007-033-011216-0066,FRIENDLY FIRE ANP KAF 3 ANP KIA,"ANP reported a green on green incident 24km W of Kandahar to TF Bayonet.  At 2057Z, ANP reported ANA were manning a joint checkpoint and an ANP relief came to the site. ANA password challenged the ANP at which time the ANP left their vehicle to talk to the ANA. As a result of not verifying the password ANA mistakenly fired on them. As a result of the incident, the ANP initially reported that two ANP were KIA and one ANP WIA. ANP WIA was ground EVACD to Kandahar hospital with GSW to the leg and stomach. 0059Z Update: ANP WIA expired at the hospital as a result of GSWs. No futher injuries or damages reported.",RC SOUTH,FRIEND,FALSE,TF BAYONET,TF BAYONET,None Selected,0,0,0,3,0,0,0,0,0,41RQQ4791,31.52751923,65.60133362,UNKNOWN,UNKNOWN,"DBC - Injury/Death of coalition soldier/member. 
",DBC GLOBAL,FRIEND,BLUE
77AC1BD5-2219-0B3F-9FE54EC0894673E0,http://www.guardian.co.uk/world/afghanistan/warlogs/77AC1BD5-2219-0B3F-9FE54EC0894673E0,31,64,161,Bin Laden's adviser alleged to have flown to North Korea to buy weapons,03.12.2005 00:00,Threat Report,SAFIRE Threat,Other,20051203000041RNQ9546830031,(THREAT REPORT) SAFIRE THREAT RPT  Garmser ,"THREAT TO AIRCRAFT IN HELMEND PROVINCE
Organization(s) Involved: HEZB E ISLAMI GULBUDDIN
TEXT:  ON 19 NOVEMBER 2005, HEZB-ISLAMI PARTY LEADER, GULBUDDIN HEKMARTYR AND DR. AMIN ((NLN)), USAMA BIN LADIN,S FINANCIAL ADVISOR, BOTH FLEW TO NORTH KOREA DEPARTING FROM AN IRAN. THEY RETURNED TO HELMAND //GEOCOORD: 3100N/06400E//, AFGHANISTAN ON APPROXIMATELY 03 DECEMBER 2005.  WHILE IN NORTH KOREA, THE TWO CONFIRMED A DEAL WITH THE NORTH KOREAN GOVERNMENT FOR REMOTE CONTROLLED ROCKETS FOR USE AGAINST AMERICAN AND COALITION AIRCRAFT.  THE DEAL WAS CLOSED FOR AN UNDETERMINED AMOUNT OF MONEY.  THE SHIPMENT OF SAID WEAPONS IS EXPECTED SHORTLY AFTER THE NEW YEAR.  NFI. UPON RETURN FROM NORTH KOREA DR. AMIN STAYED IN HELMAND, AND HEKMARTYR WENT TO KONAR, NURISTAN PROVINCE",RC SOUTH,ENEMY,FALSE,,,,0,0,0,0,0,0,0,0,0,41RNQ9546830031,31,64,ISAF HQ,ISAF HQ,,,ENEMY,RED
